VALUEOID,VALVAL,VALLABEL,DATATYPE,LNGTH,DECDIG,NUMFMT,ORIGIN,VARORDER,CODELST,VALUELST,COMMENTS,COMPMETH,II
QS.QSCAT.FAQ.QSTESTCD,FAQ0106,FAQ01-Preparing a Balanced Meal,text,41,,,CRF,006,FAQL1,,,,
QS.QSCAT.FAQ.QSTESTCD,FAQ0107,FAQ01-Keeping Track of Current Events,text,41,,,CRF,007,FAQL1,,,,
QS.QSCAT.FAQ.QSTESTCD,FAQ0108,FAQ01-Paying Attention,text,41,,,CRF,008,FAQL1,,,,
QS.QSCAT.FAQ.QSTESTCD,FAQ0109,FAQ01-Remembering,text,41,,,CRF,009,FAQL1,,,,
QS.QSCAT.FAQ.QSTESTCD,FAQ0110,FAQ01-Traveling,text,41,,,CRF,010,FAQL1,,,,
QS.QSCAT.FAQ.QSTESTCD,FAQ0111,FAQ01-Total Score,integer,2,,,CRF,011,,,,,
QS.QSCAT.FAQ.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,012,,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,FLU9001A,FLU90-Eat Meals,text,19,,,CRF,001,FLU90L1,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,FLU9001B,FLU90-Go Outside By Yourself,text,19,,,CRF,002,FLU90L1,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,FLU9001C,FLU90-Take a Shower,text,19,,,CRF,003,FLU90L1,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,FLU9001D,FLU90-Climb a Flight of Stairs,text,19,,,CRF,004,FLU90L1,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,FLU9001E,FLU90-Get Out of Bed by Yourself,text,19,,,CRF,005,FLU90L1,,,,
QS.QSCAT.FLU-IIQ ADDITIONAL.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,006,,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101A,FLU01-Cough,text,8,,,CRF,001,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101B,FLU01-Sore Throat,text,8,,,CRF,002,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101C,FLU01-Headache,text,8,,,CRF,003,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101D,FLU01-Nasal Congestion,text,8,,,CRF,004,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101E,FLU01-Feeling Feverish,text,8,,,CRF,005,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101F,FLU01-Body Aches and Pains,text,8,,,CRF,006,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101G,FLU01-Fatigue (Tiredness),text,8,,,CRF,007,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101H,FLU01-Neck Pain,text,8,,,CRF,008,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101I,FLU01-Interrupted Sleep,text,8,,,CRF,009,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0101J,FLU01-Loss of Appetite,text,8,,,CRF,010,FLU01L1,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102A,FLU01-Get Out of Bed,text,19,,,CRF,011,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102B,FLU01-Prepare Meals/Get Your Own Food,text,19,,,CRF,012,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102C,FLU01-Perform Usual Activities,text,19,,,CRF,013,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102D,FLU01-Leave the Home,text,19,,,CRF,014,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102E,FLU01-Concentrate on Tasks,text,19,,,CRF,015,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0102F,FLU01-Take Care of Yourself,text,19,,,CRF,016,FLU01L2,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0103A,FLU01-Irritable,text,10,,,CRF,017,FLU01L3,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0103B,FLU01-Feel Helpless,text,10,,,CRF,018,FLU01L3,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0103C,FLU01-Worried,text,10,,,CRF,019,FLU01L3,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0103D,FLU01-Frustrated,text,10,,,CRF,020,FLU01L3,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0104A,FLU01-People Worrying About You,text,20,,,CRF,021,FLU01L4,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0104B,FLU01-Being a Burden,text,20,,,CRF,022,FLU01L4,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0104C,FLU01-People Being Annoyed with You,text,20,,,CRF,023,FLU01L4,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0104D,FLU01-Needing to Depend on People,text,20,,,CRF,024,FLU01L4,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,FLU0104E,FLU01-People Having to Do Extra Things,text,20,,,CRF,025,FLU01L4,,,,
QS.QSCAT.FLU-IIQ.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,026,,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9001,FPRO90-Take Medication for Flu Symptoms,text,3,,,CRF,001,FPRO90L1,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9002,"FPRO90-Have Asthma, COPD or Both",text,3,,,CRF,002,FPRO90L1,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9003,FPRO90-Rescue Medication for Asthma/COPD,text,3,,,CRF,003,FPRO90L1,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9004,FPRO90-Overall Severity of Flu Symptoms,text,21,,,CRF,004,FPRO90L2,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9005,FPRO90-Symptoms Compared to Yesterday,text,15,,,CRF,005,FPRO90L3,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9006,FPRO90-Interfere with Usual Activities,text,12,,,CRF,006,FPRO90L4,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9007,FPRO90-Returned to Usual Activities,text,3,,,CRF,007,FPRO90L1,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9008,FPRO90-Physical Health Today,text,9,,,CRF,008,FPRO90L5,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,FPRO9009,FPRO90-Returned to Usual Health Today,text,3,,,CRF,009,FPRO90L1,,,,
QS.QSCAT.FLU-PRO ADDITIONAL.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,010,,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9101,FPRO91-Take Medication for Flu Symptoms,text,3,,,CRF,001,FPRO91L1,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9102,FPRO91-Have Asthma/COPD or Both,text,3,,,CRF,002,FPRO91L1,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9103,FPRO91-Rescue Medication for Asthma/COPD,text,3,,,CRF,003,FPRO91L1,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9104,FPRO91-Overall Severity of Flu Symptoms,text,21,,,CRF,004,FPRO91L2,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9105,FPRO91-Symptoms Compared to Yesterday,text,15,,,CRF,005,FPRO91L3,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9106,FPRO91-Interfere with Usual Activities,text,12,,,CRF,006,FPRO91L4,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9107,FPRO91-Returned to Usual Activities,text,3,,,CRF,007,FPRO91L1,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9108,FPRO91-Physical Health Today,text,9,,,CRF,008,FPRO91L5,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,FPRO9109,FPRO91-Returned to Usual Health Today,text,3,,,CRF,009,FPRO91L1,,,,
QS.QSCAT.FLU-PRO V2 ADDITIONAL.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,010,,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0201,FPRO02-Runny or Dripping Nose,text,12,,,CRF,001,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0202,FPRO02-Congested or Stuffy Nose,text,12,,,CRF,002,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0203,FPRO02-Sinus Pressure,text,12,,,CRF,003,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0204,FPRO02-Scratchy or Itchy Throat,text,12,,,CRF,004,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0205,FPRO02-Sore or Painful Throat,text,12,,,CRF,005,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0206,FPRO02-Difficulty Swallowing,text,12,,,CRF,006,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0207,FPRO02-Teary or Watery Eyes,text,12,,,CRF,007,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0208,FPRO02-Sore or Painful Eyes,text,12,,,CRF,008,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0209,FPRO02-Eyes Sensitive to Light,text,12,,,CRF,009,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0210,FPRO02-Trouble Breathing,text,12,,,CRF,010,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0211,FPRO02-Chest Congestion,text,12,,,CRF,011,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0212,FPRO02-Chest Tightness,text,12,,,CRF,012,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0213,FPRO02-Dry or Hacking Cough,text,12,,,CRF,013,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0214,FPRO02-Wet or Loose Cough,text,12,,,CRF,014,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0215,FPRO02-Felt Nauseous,text,12,,,CRF,015,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0216,FPRO02-Stomach Ache,text,12,,,CRF,016,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0217,FPRO02-Felt Dizzy,text,12,,,CRF,017,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0218,FPRO02-Head Congestion,text,12,,,CRF,018,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0219,FPRO02-Headache,text,12,,,CRF,019,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0220,FPRO02-Lack of Appetite,text,12,,,CRF,020,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0221,FPRO02-Sleeping More Than Usual,text,12,,,CRF,021,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0222,FPRO02-Body Aches or Pains,text,12,,,CRF,022,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0223,FPRO02-Weak or Tired,text,12,,,CRF,023,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0224,FPRO02-Chills or Shivering,text,12,,,CRF,024,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0225,FPRO02-Felt Cold,text,12,,,CRF,025,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0226,FPRO02-Felt Hot,text,12,,,CRF,026,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0227,FPRO02-Sweating,text,12,,,CRF,027,FPRO02L1,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0228,FPRO02-Sneezing,text,9,,,CRF,028,FPRO02L3,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0229,FPRO02-Coughing,text,9,,,CRF,029,FPRO02L3,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0230,FPRO02-Coughed up Mucus or Phlegm,text,9,,,CRF,030,FPRO02L3,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0231,FPRO02-How Many Times Vomit,text,15,,,CRF,031,FPRO02L2,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,FPRO0232,FPRO02-How Many Times Diarrhea,text,15,,,CRF,032,FPRO02L2,,,,
QS.QSCAT.FLU-PRO V2.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,033,,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0101,FPRO01-Runny or Dripping Nose,text,12,,,CRF,001,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0102,FPRO01-Congested or Stuffy Nose,text,12,,,CRF,002,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0103,FPRO01-Scratchy or Itchy Throat,text,12,,,CRF,003,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0104,FPRO01-Sore or Painful Throat,text,12,,,CRF,004,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0105,FPRO01-Swollen Throat,text,12,,,CRF,005,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0106,FPRO01-Difficulty Swallowing,text,12,,,CRF,006,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0107,FPRO01-Teary or Watery Eyes,text,12,,,CRF,007,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0108,FPRO01-Sore or Painful Eyes,text,12,,,CRF,008,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0109,FPRO01-Eyes Sensitive to Light,text,12,,,CRF,009,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0110,FPRO01-Trouble Breathing,text,12,,,CRF,010,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0111,FPRO01-Chest Congestion,text,12,,,CRF,011,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0112,FPRO01-Chest Tightness,text,12,,,CRF,012,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0113,FPRO01-Dry or Hacking Cough,text,12,,,CRF,013,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0114,FPRO01-Wet or Loose Cough,text,12,,,CRF,014,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0115,FPRO01-Headache,text,12,,,CRF,015,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0116,FPRO01-Head Congestion,text,12,,,CRF,016,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0117,FPRO01-Sinus Pressure,text,12,,,CRF,017,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0118,FPRO01-Felt Dizzy,text,12,,,CRF,018,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0119,FPRO01-Felt Lightheaded,text,12,,,CRF,019,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0120,FPRO01-Lack of Appetite,text,12,,,CRF,020,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0121,FPRO01-Felt Nauseous,text,12,,,CRF,021,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0122,FPRO01-Stomach Ache,text,12,,,CRF,022,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0123,FPRO01-Sleeping More Than Usual,text,12,,,CRF,023,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0124,FPRO01-Difficulty Staying Asleep,text,12,,,CRF,024,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0125,FPRO01-Difficulty Falling Asleep,text,12,,,CRF,025,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0126,FPRO01-Body Aches or Pains,text,12,,,CRF,026,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0127,FPRO01-Weak or Tired,text,12,,,CRF,027,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0128,FPRO01-Chills or Shivering,text,12,,,CRF,028,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0129,FPRO01-Felt Cold,text,12,,,CRF,029,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0130,FPRO01-Felt Hot,text,12,,,CRF,030,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0131,FPRO01-Sweating,text,12,,,CRF,031,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0132,FPRO01-Felt Uncomfortable,text,12,,,CRF,032,FPRO01L1,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0133,FPRO01-How Many Times Vomit,text,15,,,CRF,033,FPRO01L2,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0134,FPRO01-How Many Times Diarrhea,text,15,,,CRF,034,FPRO01L2,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0135,FPRO01-Sneezing,text,9,,,CRF,035,FPRO01L3,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0136,FPRO01-Coughing,text,9,,,CRF,036,FPRO01L3,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,FPRO0137,FPRO01-Coughed Up Mucus or Phlegm,text,9,,,CRF,037,FPRO01L3,,,,
QS.QSCAT.FLU-PRO.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,038,,,,,
QS.QSCAT.FPGA.QSTESTCD,FPGA0101,FPGA01-Fingernail Psoriasis Severity,text,124,,,CRF,001,FPGAL1,,,,
QS.QSCAT.FPGA.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,002,,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101,FRI01-Read Written Print,text,3,,,CRF,001,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101A,"FRI01-Extra Lighting, Print",text,3,,,CRF,002,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101B,"FRI01-Move Closer, Print",text,3,,,CRF,003,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101C,"FRI01-Magnifying Glass, Print",text,3,,,CRF,004,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101D,"FRI01-Other Vision Aids, Print",text,3,,,CRF,005,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101E,"FRI01-Another Person's Help, Print",text,3,,,CRF,006,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101F,"FRI01-Help, How Often, Print",text,16,,,CRF,007,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0101G,"FRI01-Did Not Do Because, Print",text,17,,,CRF,008,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102,FRI01-Read to Pay Bills or Write a Check,text,3,,,CRF,009,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102A,"FRI01-Extra Lighting, Bills/Check",text,3,,,CRF,010,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102B,"FRI01-Move Closer, Bills/Check",text,3,,,CRF,011,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102C,"FRI01-Magnifying Glass, Bills/Check",text,3,,,CRF,012,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102D,"FRI01-Other Vision Aids, Bills/Check",text,3,,,CRF,013,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102E,"FRI01-Another Person's Help, Bills/Check",text,3,,,CRF,014,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102F,"FRI01-Help, How Often, Bills/Check",text,16,,,CRF,015,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0102G,"FRI01-Did Not Do Because, Bills/Check",text,17,,,CRF,016,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103,FRI01-Read to Take Medicine,text,3,,,CRF,017,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103A,"FRI01-Extra Lighting, Medicine",text,3,,,CRF,018,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103B,"FRI01-Move Closer, Bottle/Prescription",text,3,,,CRF,019,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103C,"FRI01-Magnifying Glass, Medicine",text,3,,,CRF,020,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103D,"FRI01-Other Vision Aids, Medicine",text,3,,,CRF,021,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103E,"FRI01-Another Person's Help, Medicine",text,3,,,CRF,022,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103F,"FRI01-Help, How Often, Medicine",text,16,,,CRF,023,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0103G,"FRI01-Did Not Do Because, Medicine",text,17,,,CRF,024,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104,FRI01-Read Labels,text,3,,,CRF,025,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104A,"FRI01-Extra Lighting, Labels",text,3,,,CRF,026,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104B,"FRI01-Move Closer, Price Tag/Label",text,3,,,CRF,027,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104C,"FRI01-Magnifying Glass, Labels",text,3,,,CRF,028,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104D,"FRI01-Other Vision Aids, Labels",text,3,,,CRF,029,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104E,"FRI01-Another Person's Help, Labels",text,3,,,CRF,030,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104F,"FRI01-Help, How Often, Labels",text,16,,,CRF,031,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0104G,"FRI01-Did Not Do Because, Labels",text,17,,,CRF,032,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105,FRI01-Read Numbers to Make/Receive Call,text,3,,,CRF,033,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105A,"FRI01-Extra/Less Lighting, Phone Call",text,3,,,CRF,034,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105B,"FRI01-Move Closer, Telephone",text,3,,,CRF,035,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105C,"FRI01-Magnifying Glass, Phone Call",text,3,,,CRF,036,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105D,"FRI01-Other Vision Aids, Phone Call",text,3,,,CRF,037,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105E,"FRI01-Another Person's Help, Phone Call",text,3,,,CRF,038,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105F,"FRI01-Help, How Often, Phone Call",text,16,,,CRF,039,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0105G,"FRI01-Did Not Do Because, Phone Call",text,17,,,CRF,040,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106,FRI01-Read Words/Numbers on TV Screen,text,3,,,CRF,041,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106A,"FRI01-Less Lighting, Television",text,3,,,CRF,042,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106B,"FRI01-Move Closer, Television",text,3,,,CRF,043,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106C,"FRI01-Magnifying Glass, Television",text,3,,,CRF,044,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106D,"FRI01-Other Vision Aids, Television",text,3,,,CRF,045,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106E,"FRI01-Another Person's Help, Television",text,3,,,CRF,046,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106F,"FRI01-Help, How Often, Television",text,16,,,CRF,047,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0106G,"FRI01-Did Not Do Because, Television",text,17,,,CRF,048,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107,FRI01-Read when Using a Computer,text,3,,,CRF,049,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107A,"FRI01-Less Lighting, Computer",text,3,,,CRF,050,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107B,"FRI01-Move Closer, Computer Screen",text,3,,,CRF,051,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107C,"FRI01-Magnifying Glass, Computer",text,3,,,CRF,052,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107D,"FRI01-Other Vision Aids, Computer",text,3,,,CRF,053,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107E,"FRI01-Another Person's Help, Computer",text,3,,,CRF,054,FRIYN,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107F,"FRI01-Help, How Often, Computer",text,16,,,CRF,055,FRI01L1,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,FRI0107G,"FRI01-Did Not Do Because, Computer",text,17,,,CRF,056,FRI01L2,,,,
QS.QSCAT.FRI INDEX.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,057,,,,,
QS.QSCAT.FSS2.QSTESTCD,FSS0201,FSS02-Motivation Is Lower When Fatigued,text,19,,,CRF,001,FSSNRS,,,,
QS.QSCAT.FSS2.QSTESTCD,FSS0202,FSS02-Exercise Brings on My Fatigue,text,19,,,CRF,002,FSSNRS,,,,
